orig_index,REEF_NAME,SITE_NO,site_name,year_raw,longitude_raw,latitude_raw,cyc_dis,dhw_dis,other_dis,cyc_lag1,dhw_lag1,other_lag1,cyc_lag2,dhw_lag2,other_lag2,year,site_longitude,site_latitude
572,Reef 15,Site 2,Reef15 Site 2,3,4.052890485259242,-13.9770684475182,-0.28117182078705266,-0.05197779484750373,0.15535196559285408,0.02002440487975199,-1.5698552378178194,-0.8673821511101794,-0.3113328191843679,-0.8600169840671327,-0.125930511015642,-1.6920901437285072,0.7014556911014251,-0.9833208240435984
1699,Reef 26,Site 3,Reef26 Site 3,20,3.0828904852592425,-13.7570684475182,0.22516039933853807,0.12279603619199118,0.44184753817826944,2.7667191314978354,0.5326843979668618,0.23981194799591068,-0.3113328191843679,-0.19725860086592498,-0.20167955658663203,0.4924546656679519,-0.0355359581495154,-0.7740109393193794
1159,Reef 20,Site 3,Reef20 Site 3,20,3.202890485259242,-13.5070684475182,-0.28117182078705266,-0.2978228507976588,0.6069472805042404,2.14700284601896,0.31747182057626905,0.6868663135136132,-0.3113328191843679,-0.26096876499075683,0.11460331729231335,0.4924546656679519,0.05563826650008526,-0.5361587975873111
2869,Reef 38,Site 3,Reef38 Site 3,20,1.882890485259242,-12.9570684475182,-0.0016781554858572754,-0.2046091043130942,1.3423121543218053,2.9393903090374724,0.5089129603888966,-0.511892577020356,-0.3113328191843679,-0.3034888860012484,0.4587573276711207,0.4924546656679519,-0.9472782046455248,-0.01288408577676018
1954,Reef 29,Site 3,Reef29 Site 3,5,2.432890485259242,-12.8070684475182,-0.28117182078705266,-0.9850951370409744,-0.7201468044118257,-0.31548555799222244,-1.5920909680391304,0.7101543527333709,-0.3113328191843679,-0.7476862324475972,0.10984784403755564,-1.4350848720348062,-0.5293963416681873,0.12982719926248112
1113,Reef 20,Site 2,Reef20 Site 2,4,3.2328904852592424,-13.3970684475182,1.1367668812228817,-1.9015882737158343,1.0802145965198247,-0.31548555799222244,-0.36723137029692116,-0.15888830973620383,4.8822454513210065,-0.49156503632244397,-0.6864544537625361,-1.5635875078816566,0.07843182266248568,-0.4315038552251999
2238,Reef 31,Site 3,Reef31 Site 3,19,2.5528904852592422,-12.6370684475182,3.7874967514892846,0.07928053339318479,-0.9481857437145242,-0.31548555799222244,0.3716590312082735,-0.3201245210627709,-0.3113328191843679,1.0308167765877232,-0.3528823256605974,0.3639520298211013,-0.43822211701858627,0.2915666556402875
2672,Reef 36,Site 3,Reef36 Site 3,3,1.942890485259242,-13.3970684475182,-0.28117182078705266,-1.9790395546028656,-0.2201173935898689,1.0795798294122207,-0.41655743006478857,-1.5731756861011366,-0.3113328191843679,-2.172673347153103,-2.1269803178096924,-1.6920901437285072,-0.9016910923207245,-0.4315038552251999
1653,Reef 26,Site 2,Reef26 Site 2,4,3.142890485259242,-13.7570684475182,2.1196150356139714,-2.393300739704691,0.7665794305940056,-0.31548555799222244,-0.4884259824279878,0.0825464679746662,4.537667688122159,-0.5722382060857166,-0.3907666180515949,-1.5635875078816566,0.010051154175284759,-0.7740109393193794
3273,Reef 42,Site 2,Reef42 Site 2,4,1.342890485259242,-13.8970684475182,-0.28117182078705266,-2.4330745231220354,0.7476777118354164,0.14255805076882874,-2.091945226841239,0.42357633844008574,-0.3096714432896198,-0.115473979010237,-2.1529694845735454,-1.5635875078816566,-1.357562215568729,-0.9072081386893365
3092,Reef 40,Site 2,Reef40 Site 2,3,1.612890485259242,-11.5570684475182,-0.28117182078705266,-0.2654092504765822,1.3001473079820978,0.2191096989858871,-0.3364356295435435,0.16327839363255042,-0.3113328191843679,-2.064605649743611,-0.25943075282101197,-1.6920901437285072,-1.1524202101071268,1.3190879079228226
3572,Reef 45,Site 3,Reef45 Site 3,3,0.6128904852592421,-11.2670684475182,-0.28117182078705266,-0.7541868954694801,0.864557730936086,-0.22350829305743838,-0.741296850890583,0.6312489483395403,-0.3113328191843679,-1.5173169751484916,-0.4401277648355621,-1.6920901437285072,-1.9122054155204677,1.594996392332021
2659,Reef 36,Site 2,Reef36 Site 2,20,1.952890485259242,-13.5370684475182,3.1405116463886076,-0.04657581160354108,0.5719538307835957,2.3468703956538546,0.5175948754074191,-0.678710556317661,-0.3113328191843679,-0.34237337338861673,-0.44967381020802977,0.4924546656679519,-0.8940932402665911,-0.5647010545951587
3512,Reef 45,Site 1,Reef45 Site 1,3,0.7528904852592421,-11.1870684475182,-0.28117182078705266,-0.5156859224193995,0.8875059415354308,-0.08087327497477033,-0.742683671768954,0.8760909085130943,-0.3113328191843679,-1.338582026391729,-0.07330668743905662,-1.6920901437285072,-1.8058354867626,1.671109077686283
1700,Reef 26,Site 3,Reef26 Site 3,21,3.0828904852592425,-13.7570684475182,-0.28117182078705266,0.1157045569797873,0.5807215092112054,0.12616515897991892,0.19414494579206745,0.46442598162054066,2.82574089101507,0.6089073921191728,0.29749532181431965,0.6209573015148023,-0.0355359581495154,-0.7740109393193794
2121,Reef 30,Site 2,Reef30 Site 2,22,2.1928904852592424,-14.2370684475182,-0.28117182078705266,0.9571935927699169,-0.5080413453890213,-0.31548555799222244,0.9568927833018763,0.9345741439856153,4.022537697298977,0.7034353056636687,-0.15128894738807652,0.749459937361653,-0.711744790967389,-1.2306870514449493
242,Reef 11,Site 3,Reef11 Site 3,3,4.292890485259242,-13.7370684475182,-0.28117182078705266,-0.17968471219921306,-0.26402322679610973,-0.12082838992543299,-1.312224175727938,-1.2416209790883566,-0.3113328191843679,-0.9419113497583812,-1.0286042511278473,-1.6920901437285072,0.883804140400627,-0.7549827679808127
3274,Reef 42,Site 2,Reef42 Site 2,5,1.342890485259242,-13.8970684475182,-0.28117182078705266,-1.0622274600085098,-0.5652946280539349,-0.31548555799222244,-2.3658306746849713,0.7607527220865493,0.15486482436243507,-1.9741949477623935,0.4826124684358558,-1.4350848720348062,-1.357562215568729,-0.9072081386893365
2868,Reef 38,Site 3,Reef38 Site 3,19,1.882890485259242,-12.9570684475182,3.450393555773422,0.4370593030319494,-0.5657823296638181,-0.31548555799222244,-0.3943800331037648,0.3998955207438522,-0.3113328191843679,1.0507488196096724,0.5451399750530499,0.3639520298211013,-0.9472782046455248,-0.01288408577676018
1324,Reef 22,Site 3,Reef22 Site 3,5,3.4028904852592423,-13.1670684475182,-0.28117182078705266,-0.524418924489666,0.5299527636897996,0.30016233066691034,-1.680820426578079,1.2011950050774511,-0.3113328191843679,-0.2594794353643111,-0.3410897703413268,-1.4350848720348062,0.20759530758275357,-0.21267988483169836
182,Reef 11,Site 1,Reef11 Site 1,3,4.242890485259242,-13.9070684475182,-0.28117182078705266,-0.09886841686322512,0.01308579654664933,-0.22135748570436026,-1.4454895552026366,-1.1431160590690077,-0.3113328191843679,-0.7839447822620641,-0.6175549685112351,-1.6920901437285072,0.8458148801299595,-0.916722224358619
1099,Reef 20,Site 1,Reef20 Site 1,20,3.3128904852592425,-13.5670684475182,-0.28117182078705266,-0.35609169800687046,0.42347867067996586,1.8616030864982402,0.38803776967576065,0.6752459225487781,-0.3113328191843679,-0.4070425921911533,0.19968971801515728,0.4924546656679519,0.139214639095553,-0.5932433116030063
1264,Reef 22,Site 1,Reef22 Site 1,5,3.3028904852592422,-13.1370684475182,-0.28117182078705266,-0.59419697869813,0.5207229517090916,0.09395032526834693,-1.7999473640651709,1.0610360048321168,-0.3113328191843679,-0.23309353299936822,-0.38219806790986893,-1.4350848720348062,0.1316167870414194,-0.1841376278238491
1278,Reef 22,Site 1,Reef22 Site 1,19,3.3028904852592422,-13.1370684475182,1.5279844811253207,0.3617726395499302,1.1072002628909494,-0.31548555799222244,-0.3353852438224846,-0.025311173143061416,-0.3113328191843679,0.19574347156927174,-1.3640886667521153,0.3639520298211013,0.1316167870414194,-0.1841376278238491
1143,Reef 20,Site 3,Reef20 Site 3,4,3.202890485259242,-13.5070684475182,1.7503256852530629,-1.9426157264403716,1.0957873555692053,-0.31548555799222244,-0.36425902755951706,-0.10369573814866773,4.743070385825592,-0.4937962307316689,-0.6837271258576568,-1.5635875078816566,0.05563826650008526,-0.5361587975873111
2178,Reef 31,Site 1,Reef31 Site 1,19,2.5228904852592424,-12.5870684475182,3.91319227219698,0.1142433252950593,-1.041176309933232,-0.31548555799222244,0.28011645329446044,-0.322007433736213,-0.3113328191843679,1.0526509088059735,-0.2691114761770417,0.3639520298211013,-0.46101567318098635,0.33913708398670017
1968,Reef 29,Site 3,Reef29 Site 3,19,2.432890485259242,-12.8070684475182,4.4011871029516385,0.16159148979490867,-0.6071391980329207,-0.31548555799222244,0.15709431733099327,-0.3422409877068566,-0.3113328191843679,0.7821734296861321,-0.75480753898596,0.3639520298211013,-0.5293963416681873,0.12982719926248112
2598,Reef 35,Site 3,Reef35 Site 3,19,1.942890485259242,-12.6270684475182,3.982105331517083,0.5710976945726667,-0.761429235804135,-0.31548555799222244,-0.09575937039097578,0.6485818609904257,-0.3113328191843679,1.3809671129704697,1.113396757740615,0.3639520298211013,-0.9016910923207245,0.30108074130957
3604,Reef 46,Site 1,Reef46 Site 1,5,0.6528904852592421,-11.0770684475182,-0.28117182078705266,-1.978192566178865,-0.7173973808573355,-0.31548555799222244,-2.121276031979587,-0.76130065296284,-0.3113328191843679,-0.6524207728611974,0.8779437633945949,-1.4350848720348062,-1.881814007303934,1.7757640200483924
3122,Reef 40,Site 3,Reef40 Site 3,3,1.672890485259242,-11.5870684475182,-0.28117182078705266,-0.35492388523864604,1.3101376452395477,0.25780228150344964,-0.3592107751173221,0.07919687023950192,-0.3113328191843679,-2.1537466160411296,-0.28987020465155044,-1.6920901437285072,-1.1068330977823264,1.2905456509149733
2824,Reef 38,Site 2,Reef38 Site 2,5,1.842890485259242,-12.7770684475182,-0.28117182078705266,-1.302469857025988,-1.8336125882314054,-0.31548555799222244,-1.53232788726433,0.15685824316469862,-0.3113328191843679,-1.0578739215733632,0.8616568521401733,-1.4350848720348062,-0.9776696128620584,0.15836945627032872
3423,Reef 44,Site 1,Reef44 Site 1,4,0.952890485259242,-11.357068447518198,-0.28117182078705266,-2.572961126098071,-0.9160281043437273,-0.31548555799222244,-0.04097809600705804,0.8794981208890129,-0.3113328191843679,-0.3191665750372876,0.7883268607966836,-1.5635875078816566,-1.6538784456799318,1.5093696213084784
918,Reef 19,Site 1,Reef19 Site 1,19,3.5428904852592424,-12.9770684475182,0.34191422024209467,0.4860936331106876,1.072734159830037,-0.31548555799222244,-0.5125254587386702,0.5303604778424437,-0.3113328191843679,0.49548481489009777,-0.9806898143431643,0.3639520298211013,0.3139652363406214,-0.031912257115325235
3483,Reef 44,Site 3,Reef44 Site 3,4,0.942890485259242,-11.357068447518198,-0.28117182078705266,-2.575872612796569,-0.9336283651234425,-0.31548555799222244,-0.05336535299457551,0.8749000680932967,-0.3113328191843679,-0.33213422588200137,0.7825924081570661,-1.5635875078816566,-1.6614762977340654,1.5093696213084784
1906,Reef 29,Site 1,Reef29 Site 1,17,2.6128904852592423,-12.947068447518198,-0.28117182078705266,0.33237816559497757,-1.5066157783119556,-0.31548555799222244,1.792901002127425,-0.7443208270884708,-0.3113328191843679,1.250270841134233,-0.880576634711681,0.10694675812740026,-0.39263500469378576,-0.0033700001074759606
2792,Reef 38,Site 1,Reef38 Site 1,3,1.822890485259242,-12.8870684475182,-0.28117182078705266,-1.332695697346826,0.5359136356867833,-0.3118073121069757,0.10991016848625769,-0.6417970106083034,-0.3113328191843679,-2.332969952393506,-0.7932248845065389,-1.6920901437285072,-0.9928653169703253,0.053714513908219214
1922,Reef 29,Site 2,Reef29 Site 2,3,2.4628904852592424,-12.7470684475182,-0.28117182078705266,-0.9113332850614645,0.1182042279943713,1.8528828239138604,-0.4564526050784732,-0.39723259883179957,-0.3113328191843679,-2.371680502221138,-0.9424505359629958,-1.6920901437285072,-0.5066027855057869,0.18691171327817632
948,Reef 19,Site 2,Reef19 Site 2,19,3.532890485259242,-12.9770684475182,0.3796958821962299,0.4793429432694471,1.0592706798841391,-0.31548555799222244,-0.4971941816400743,0.5134647153740399,-0.3113328191843679,0.49508416681602546,-0.995665827898179,0.3639520298211013,0.3063673842864878,-0.031912257115325235
