,orig_index,REEF_NAME,SITE_NO,site_name,year_raw,longitude_raw,latitude_raw,cyc_dis,dhw_dis,other_dis,cyc_lag1,dhw_lag1,other_lag1,cyc_lag2,dhw_lag2,other_lag2,year,site_longitude,site_latitude,Model
23,2782,Reef 37,Site 3,Reef37 Site 3,23,1.932890485259242,-14.607068447518198,-0.2811718207870526,3.3238056706194388,-0.0057788195927542,-0.3154855579922224,1.137789126336272,-0.1354772536851363,-0.3113328191843679,1.1515241270782055,0.9958756909863732,0.8779625732085035,-0.909288944374858,-1.5827082212084096,GAM
24,466,Reef 14,Site 1,Reef14 Site 1,17,4.152890485259242,-12.1970684475182,-0.2811718207870526,0.0988710655330713,-1.93151222402632,-0.3154855579922224,0.2572232139531402,-0.591229505802364,-0.3113328191843679,1.076321091012369,0.768055288943532,0.1069467581274002,0.7774342116427589,0.7101864250887272,GAM
25,2178,Reef 31,Site 1,Reef31 Site 1,19,2.5228904852592424,-12.5870684475182,3.91319227219698,0.1142433252950593,-1.041176309933232,-0.3154855579922224,0.2801164532944604,-0.322007433736213,-0.3113328191843679,1.0526509088059737,-0.2691114761770417,0.3639520298211013,-0.4610156731809863,0.3391370839867001,GAM
26,496,Reef 14,Site 2,Reef14 Site 2,17,4.142890485259242,-12.2470684475182,-0.2811718207870526,0.1322088040278715,-1.9037841814211895,-0.3154855579922224,0.3363058694767525,-0.6059549325755196,-0.3113328191843679,1.0882356130025352,0.7077897419225677,0.1069467581274002,0.7698363595886257,0.6626159967423129,GAM
27,2122,Reef 30,Site 2,Reef30 Site 2,23,2.1928904852592424,-14.2370684475182,-0.2811718207870526,2.62424988782453,0.2785717532890481,-0.3154855579922224,1.029882653572697,-0.455945848622552,-0.3113328191843679,1.026403888538691,0.997371913744121,0.8779625732085035,-0.711744790967389,-1.2306870514449493,GAM
28,2962,Reef 39,Site 3,Reef39 Site 3,23,1.752890485259242,-14.607068447518198,-0.2811718207870526,3.1022577131011078,0.0660816258303699,-0.3154855579922224,0.9102847845501708,-0.0582632079727193,-0.3113328191843679,0.9302208340243864,0.7981569232295576,0.8779625732085035,-1.0460502813492591,-1.5827082212084096,GAM
29,3707,Reef 47,Site 1,Reef47 Site 1,18,4.012890485259242,-13.6670684475182,-0.2811718207870526,-0.6146943274188202,0.5555427884981531,-0.3154855579922224,0.0338297395619975,0.0521911990768738,-0.3113328191843679,1.3867358363793911,0.3163994382968443,0.2354493939742508,0.6710642828848914,-0.6883841682958349,GAM
30,3737,Reef 47,Site 2,Reef47 Site 2,18,4.012890485259242,-13.6570684475182,-0.2811718207870526,-0.6228513350825731,0.5544111821417964,-0.3154855579922224,0.0379500612388592,0.0188558001389657,-0.3113328191843679,1.38339657109005,0.2956825382113504,0.2354493939742508,0.6710642828848914,-0.6788700826265508,GAM
31,1099,Reef 20,Site 1,Reef20 Site 1,20,3.3128904852592425,-13.5670684475182,-0.2811718207870526,-0.3560916980068704,0.4234786706799658,1.86160308649824,0.3880377696757606,0.6752459225487781,-0.3113328191843679,-0.4070425921911533,0.1996897180151572,0.4924546656679519,0.139214639095553,-0.5932433116030063,GAM
32,3767,Reef 47,Site 3,Reef47 Site 3,18,4.022890485259242,-13.6670684475182,-0.2811718207870526,-0.6232677373645938,0.5855976880072653,-0.3154855579922224,0.0450314019685372,0.071055707873128,-0.3113328191843679,1.3879270547185627,0.3184739688943395,0.2354493939742508,0.6786621349390247,-0.6883841682958349,GAM
33,1757,Reef 27,Site 2,Reef27 Site 2,18,3.0928904852592423,-12.6570684475182,-0.2811718207870526,0.0964169679688076,-0.6976382388981835,-0.3154855579922224,0.7577466846584815,-1.2190336619248912,-0.3113328191843679,1.8298519346148543,-0.0400038810445366,0.2354493939742508,-0.0279381060953821,0.2725384843017224,GAM
34,2092,Reef 30,Site 1,Reef30 Site 1,23,2.6228904852592425,-14.1670684475182,-0.2811718207870526,2.68399961675046,0.352846358026345,-0.3154855579922224,0.753376590336385,-1.1852659680054665,-0.3113328191843679,0.7569015362328968,0.3938176068823157,0.8779625732085035,-0.3850371526396522,-1.1640884517599717,GAM
35,2783,Reef 37,Site 3,Reef37 Site 3,24,1.932890485259242,-14.607068447518198,-0.2811718207870526,0.742432709765521,1.30618795159838,-0.3154855579922224,3.400295818802521,0.0307092624401109,-0.3113328191843679,1.2044380624089683,-0.0805565194871883,1.006465209055354,-0.909288944374858,-1.5827082212084096,GAM
36,2902,Reef 39,Site 1,Reef39 Site 1,23,1.752890485259242,-14.4770684475182,-0.2811718207870526,2.9977886321696845,0.1726953262850427,-0.3154855579922224,0.9838504096771752,-0.0519298457711174,-0.3113328191843679,1.0324522952737991,0.8114197323894695,0.8779625732085035,-1.0460502813492591,-1.459025107507735,GAM
37,964,Reef 19,Site 3,Reef19 Site 3,5,3.512890485259242,-13.0470684475182,-0.2811718207870526,-0.639830520003597,0.0833430364530757,0.2144987225689651,-1.694018912074733,1.5010793291077928,-0.3113328191843679,-0.12149919165508,-0.432282126369106,-1.4350848720348062,0.291171680178221,-0.0985108568003046,GAM
38,2121,Reef 30,Site 2,Reef30 Site 2,22,2.1928904852592424,-14.2370684475182,-0.2811718207870526,0.9571935927699168,-0.5080413453890213,-0.3154855579922224,0.9568927833018764,0.9345741439856152,4.022537697298977,0.7034353056636687,-0.1512889473880765,0.749459937361653,-0.711744790967389,-1.2306870514449493,GAM
39,1625,Reef 26,Site 1,Reef26 Site 1,6,3.142890485259242,-13.607068447518198,2.481951823193958,-1.5228798285516567,1.1866156022725505,-0.3154855579922224,-0.6301679285375191,1.346651906600433,1.8418786371121092,-1.8951216765840504,1.052410534886014,-1.3065822361879555,0.0100511541752847,-0.6312996542801365,GAM
40,2901,Reef 39,Site 1,Reef39 Site 1,22,1.752890485259242,-14.4770684475182,-0.2811718207870526,0.9112351640994896,-0.091068229435977,-0.3154855579922224,0.963038427341896,0.749980820881602,1.872269494195565,0.4259014840691106,-0.103145207335988,0.749459937361653,-1.0460502813492591,-1.459025107507735,GAM
41,1384,Reef 23,Site 2,Reef23 Site 2,5,3.3128904852592425,-12.9270684475182,-0.2811718207870526,-0.761795934009505,0.3026728975321531,-0.3154855579922224,-1.986076809170332,1.0225999786318178,-0.3113328191843679,-0.2017637272586785,-0.5039648746279178,-1.4350848720348062,0.139214639095553,0.0156581712310874,GAM
42,2207,Reef 31,Site 2,Reef31 Site 2,18,2.532890485259242,-12.5770684475182,-0.2811718207870526,0.1951040429346462,-0.4017353131696512,-0.3154855579922224,0.9560768178320824,-0.3515465406431584,-0.3113328191843679,1.7411484429352653,0.1914286496997901,0.2354493939742508,-0.4534178211268531,0.3486511696559827,GAM
43,2963,Reef 39,Site 3,Reef39 Site 3,24,1.752890485259242,-14.607068447518198,-0.2811718207870526,0.7156292351809364,1.2290805375171772,-0.3154855579922224,3.178392026395432,0.1003367007861451,-0.3113328191843679,0.9805333285576688,-0.0027740732426332,1.006465209055354,-1.0460502813492591,-1.5827082212084096,GAM
44,316,Reef 12,Site 2,Reef12 Site 2,17,4.272890485259242,-12.5370684475182,-0.2811718207870526,0.0211395986226567,-1.3094381958224093,-0.3154855579922224,0.8074004933547083,-0.4304208842309102,-0.3113328191843679,1.69702893320249,0.0608653006334529,0.1069467581274002,0.86860843629236,0.3867075123331145,GAM
45,2177,Reef 31,Site 1,Reef31 Site 1,18,2.5228904852592424,-12.5870684475182,-0.2811718207870526,0.2086296836719094,-0.3698074194880585,-0.3154855579922224,0.9835617641985476,-0.3226543321660318,-0.3113328191843679,1.7523646629990048,0.1987808209874302,0.2354493939742508,-0.4610156731809863,0.3391370839867001,GAM
46,286,Reef 12,Site 1,Reef12 Site 1,17,4.222890485259242,-12.5470684475182,-0.2811718207870526,0.0320055341023498,-1.1932198374657486,-0.3154855579922224,0.8062574575113548,-0.3496400192344761,-0.3113328191843679,1.6308709698336694,0.0756109294147625,0.1069467581274002,0.830619176021693,0.377193426663832,GAM
47,1145,Reef 20,Site 3,Reef20 Site 3,6,3.202890485259242,-13.5070684475182,1.6604995735018495,-1.5607498812954703,1.2950152604962752,-0.3154855579922224,-0.6849575925589906,1.2381398274404316,1.492195289375036,-1.76027297805914,1.1620462700511085,-1.3065822361879555,0.0556382665000852,-0.5361587975873111,GAM
48,1968,Reef 29,Site 3,Reef29 Site 3,19,2.432890485259242,-12.8070684475182,4.401187102951639,0.1615914897949086,-0.6071391980329207,-0.3154855579922224,0.1570943173309932,-0.3422409877068566,-0.3113328191843679,0.7821734296861321,-0.75480753898596,0.3639520298211013,-0.5293963416681873,0.1298271992624811,GAM
49,1115,Reef 20,Site 2,Reef20 Site 2,6,3.2328904852592424,-13.3970684475182,1.0627849072483395,-1.4237078452301068,1.211738174537204,-0.3154855579922224,-0.6457277072866381,0.9713391261985,0.947488467913316,-1.7198298150384823,1.1468463478276496,-1.3065822361879555,0.0784318226624856,-0.4315038552251999,GAM
50,2152,Reef 30,Site 3,Reef30 Site 3,23,2.3228904852592422,-14.0370684475182,-0.2811718207870526,2.304039820356399,0.5440476171706194,-0.3154855579922224,1.133526635847342,-0.6959639145521814,-0.3113328191843679,1.1474710170293905,1.048447463859334,0.8779625732085035,-0.6129727142636546,-1.0404053380592952,GAM
51,1893,Reef 29,Site 1,Reef29 Site 1,4,2.6128904852592423,-12.947068447518198,-0.2811718207870526,-1.6436680302118658,0.518241238851976,-0.3154855579922224,-0.7637568463629802,-0.5402171605740627,3.040758450675784,-0.4409648351938145,-1.004751424579476,-1.5635875078816566,-0.3926350046937857,-0.0033700001074759,GAM
52,1686,Reef 26,Site 3,Reef26 Site 3,7,3.0828904852592425,-13.7570684475182,-0.2811718207870526,-1.221843293864772,1.7608637151517823,3.1190828051770074,-1.2896471263710965,0.9490427240809268,-0.3113328191843679,-0.537036240771453,1.531604004858159,-1.1780796003411051,-0.0355359581495154,-0.7740109393193794,GAM
53,2753,Reef 37,Site 2,Reef37 Site 2,24,1.922890485259242,-14.5670684475182,-0.2811718207870526,0.7017516802093671,1.3539471913899843,-0.3154855579922224,3.316237088007459,0.0553187158929639,-0.3113328191843679,1.16271474978947,-0.080012221694787,1.006465209055354,-0.9168867964289912,-1.5446518785312795,GAM
54,2567,Reef 35,Site 2,Reef35 Site 2,18,2.252890485259242,-12.6670684475182,-0.2811718207870526,-0.0306674870012021,-0.226455867361326,-0.3154855579922224,0.9013155906882546,-0.3440313723645695,-0.3113328191843679,1.708804456219052,0.0691821137575662,0.2354493939742508,-0.6661576786425888,0.2630243986324382,GAM
55,2238,Reef 31,Site 3,Reef31 Site 3,19,2.5528904852592422,-12.6370684475182,3.787496751489285,0.0792805333931847,-0.9481857437145242,-0.3154855579922224,0.3716590312082735,-0.3201245210627709,-0.3113328191843679,1.0308167765877232,-0.3528823256605974,0.3639520298211013,-0.4382221170185862,0.2915666556402875,GAM
56,2961,Reef 39,Site 3,Reef39 Site 3,22,1.752890485259242,-14.607068447518198,-0.2811718207870526,0.8377875054828792,-0.0976047075779884,-0.3154855579922224,0.8591634404163169,0.7368149306043958,1.806178309263988,0.4258271349864906,-0.3047237303239768,0.749459937361653,-1.0460502813492591,-1.5827082212084096,GAM
57,2721,Reef 37,Site 1,Reef37 Site 1,22,1.912890485259242,-14.5870684475182,-0.2811718207870526,1.0383584216813766,-0.1594435416267692,-0.3154855579922224,1.0665146370213694,0.9178839590952944,2.450119965802327,0.5631802245691807,-0.1160956660040882,0.749459937361653,-0.9244846484831246,-1.5636800498698462,GAM
58,2568,Reef 35,Site 2,Reef35 Site 2,19,2.252890485259242,-12.6670684475182,5.029766915249224,0.1989553211845365,-0.8453114227438745,-0.3154855579922224,0.0404349401834389,-0.1831104188521322,-0.3113328191843679,0.9717060466308862,-0.2906458805042464,0.3639520298211013,-0.6661576786425888,0.2630243986324382,GAM
59,1129,Reef 20,Site 2,Reef20 Site 2,20,3.2328904852592424,-13.3970684475182,-0.2811718207870526,-0.2853774966192507,0.6433157828383742,1.886769387707256,0.3625312685175761,0.8926205633212835,-0.3113328191843679,-0.2620072880717419,0.0826700062629234,0.4924546656679519,0.0784318226624856,-0.4315038552251999,GAM
60,2781,Reef 37,Site 3,Reef37 Site 3,22,1.932890485259242,-14.607068447518198,-0.2811718207870526,1.064927031592451,-0.1772950688726288,-0.3154855579922224,1.0840245193015126,0.93308885497774,2.5220802172096777,0.5848821758206983,-0.1185249844400156,0.749459937361653,-0.909288944374858,-1.5827082212084096,GAM
61,2838,Reef 38,Site 2,Reef38 Site 2,19,1.842890485259242,-12.7770684475182,3.4957090868158622,0.576652052854084,-0.4966268404245833,-0.3154855579922224,-0.3036876025552439,0.7780287710006207,-0.3113328191843679,1.1843377203956302,0.9325580317094164,0.3639520298211013,-0.9776696128620584,0.1583694562703287,GAM
62,2151,Reef 30,Site 3,Reef30 Site 3,22,2.3228904852592422,-14.0370684475182,-0.2811718207870526,1.0606713762405526,-0.7557569807335517,-0.3154855579922224,1.079906249365984,0.9852764560340612,4.208940967978714,1.150537094103806,-0.0257154358996782,0.749459937361653,-0.6129727142636546,-1.0404053380592952,GAM
63,2477,Reef 34,Site 2,Reef34 Site 2,18,2.222890485259242,-11.9870684475182,-0.2811718207870526,-0.5140992096113733,-0.1891342588557881,-0.3154855579922224,1.1048949230372471,-0.1399651106804323,-0.3113328191843679,0.9512938432304144,0.7449336212528475,0.2354493939742508,-0.6889512348049889,0.9099822241436656,GAM
64,1908,Reef 29,Site 1,Reef29 Site 1,19,2.6128904852592423,-12.947068447518198,3.8927479405925873,0.2661082547920994,-0.3855267402388193,-0.3154855579922224,-0.0363681428180988,-0.6060216302080622,-0.3113328191843679,0.4823217417334035,-1.3780511592899116,0.3639520298211013,-0.3926350046937857,-0.0033700001074759,GAM
65,3201,Reef 41,Site 2,Reef41 Site 2,22,1.442890485259242,-14.3170684475182,-0.2811718207870526,1.0525619500410808,-0.4619958914904881,-0.3154855579922224,0.9139623611800176,-0.0023775346332196,1.0052602132972257,0.2112932247640927,0.0524330990749076,0.749459937361653,-1.2815836950273949,-1.3067997367992112,GAM
66,1128,Reef 20,Site 2,Reef20 Site 2,19,3.2328904852592424,-13.3970684475182,2.24361211612868,0.2909123422234839,0.883774659148337,-0.3154855579922224,-0.3522315556202312,0.0265564830929788,-0.3113328191843679,0.1203287971611168,-1.3073020173777308,0.3639520298211013,0.0784318226624856,-0.4315038552251999,GAM
67,1084,Reef 20,Site 1,Reef20 Site 1,5,3.3128904852592425,-13.5670684475182,-0.2811718207870526,-0.6259617726006742,1.3596526010902104,1.932507905615733,-1.8838594207632635,1.237296926322839,-0.3113328191843679,-0.2936599299249342,-0.1472529450033564,-1.4350848720348062,0.139214639095553,-0.5932433116030063,GAM
68,3385,Reef 43,Site 2,Reef43 Site 2,26,1.142890485259242,-14.9170684475182,-0.2811718207870526,0.3789998265507476,2.147994237879539,-0.3154855579922224,-0.3177576604767604,0.1999808317162966,-0.3113328191843679,0.7096946201358505,-0.6687499007421442,1.263470480749055,-1.509519256651397,-1.8776448769561764,GAM
69,346,Reef 12,Site 3,Reef12 Site 3,17,4.302890485259242,-12.6370684475182,-0.2811718207870526,0.0564550630987233,-1.0841432603943912,-0.3154855579922224,0.9443603077924706,-0.3779535521971034,-0.3113328191843679,1.9146331126108305,-0.308628904368353,0.1069467581274002,0.8914019924547604,0.2915666556402875,GAM
70,1937,Reef 29,Site 2,Reef29 Site 2,18,2.4628904852592424,-12.7470684475182,-0.2811718207870526,0.1655720781156389,-0.3701767935409512,-0.3154855579922224,0.8034388791097462,-0.6493253521822006,-0.3113328191843679,1.9099188432586072,-0.1717403967255576,0.2354493939742508,-0.5066027855057869,0.1869117132781763,GAM
71,1158,Reef 20,Site 3,Reef20 Site 3,19,3.202890485259242,-13.5070684475182,2.541957798891914,0.2459251495756611,0.6714217076380632,-0.3154855579922224,-0.3511763367067887,0.0582564392735771,-0.3113328191843679,0.1018834472560684,-1.293295586511219,0.3639520298211013,0.0556382665000852,-0.5361587975873111,GAM
72,2931,Reef 39,Site 2,Reef39 Site 2,22,1.712890485259242,-14.5570684475182,-0.2811718207870526,0.8464745291091078,-0.1461091007311841,-0.3154855579922224,0.8678613142070372,0.7050351678865774,1.6327616836238616,0.4354325282530599,-0.3199635869511115,0.749459937361653,-1.076441689565793,-1.535137792861997,GAM
73,706,Reef 16,Site 3,Reef16 Site 3,17,3.932890485259242,-12.4170684475182,-0.2811718207870526,0.4339203358319576,-1.619754479816384,-0.3154855579922224,0.4528584168755614,-0.5395423285640979,-0.3113328191843679,0.9051048143957864,0.2196403756771156,0.1069467581274002,0.6102814664518241,0.5008765403645066,GAM
74,2751,Reef 37,Site 2,Reef37 Site 2,22,1.922890485259242,-14.5670684475182,-0.2811718207870526,1.0226009347158735,-0.1767374200736702,-0.3154855579922224,1.0558363175791632,0.909173867620011,2.505090254603055,0.552628159997593,-0.115916251166566,0.749459937361653,-0.9168867964289912,-1.5446518785312795,GAM
75,3355,Reef 43,Site 1,Reef43 Site 1,26,1.172890485259242,-14.8870684475182,-0.2811718207870526,0.3039759701634029,2.0921327596553096,-0.3154855579922224,-0.3366498860316278,0.2151019345772812,-0.3113328191843679,0.7128429645127108,-0.6262970391073797,1.263470480749055,-1.4867257004889969,-1.8491026199483271,GAM
76,2660,Reef 36,Site 2,Reef36 Site 2,21,1.952890485259242,-13.5370684475182,-0.2811718207870526,0.4290677902237136,0.6920770117432538,2.6690943215086658,0.0245010647388417,0.5904893230522278,2.3984180607151364,0.594056618256616,-0.6277887590416498,0.6209573015148023,-0.8940932402665911,-0.5647010545951587,GAM
77,2597,Reef 35,Site 3,Reef35 Site 3,18,1.942890485259242,-12.6270684475182,-0.2811718207870526,-0.1666434025368164,0.6319094424097474,-0.3154855579922224,1.3171561489236183,1.0497511285195578,-0.3113328191843679,1.573870599626464,1.0169609833549986,0.2354493939742508,-0.9016910923207244,0.30108074130957,GAM
78,197,Reef 11,Site 1,Reef11 Site 1,18,4.242890485259242,-13.9070684475182,-0.2811718207870526,-0.6702682609831465,0.6066085756331625,-0.3154855579922224,0.5519827463240546,0.1818515849597478,-0.3113328191843679,1.5598077539067956,0.1670053939899974,0.2354493939742508,0.8458148801299595,-0.916722224358619,GAM
79,1685,Reef 26,Site 3,Reef26 Site 3,6,3.0828904852592425,-13.7570684475182,3.656402732287403,-1.358616694089672,0.9420063232772534,-0.3154855579922224,-0.6316820155538876,1.4649022976492962,1.724957712777626,-2.261230566296297,0.7650638099763623,-1.3065822361879555,-0.0355359581495154,-0.7740109393193794,GAM
80,1967,Reef 29,Site 3,Reef29 Site 3,18,2.432890485259242,-12.8070684475182,-0.2811718207870526,0.0858048204435788,-0.3906898795549826,-0.3154855579922224,0.7087359496805293,-0.8048011378624904,-0.3113328191843679,1.9176211779273145,-0.3150121485847048,0.2354493939742508,-0.5293963416681873,0.1298271992624811,GAM
81,3352,Reef 43,Site 1,Reef43 Site 1,23,1.172890485259242,-14.8870684475182,-0.2811718207870526,2.7218328688968394,-0.2975556272775396,-0.3154855579922224,0.4400276321871345,-0.1831625627372131,-0.3113328191843679,0.1664717550880474,0.7875846122665127,0.8779625732085035,-1.4867257004889969,-1.8491026199483271,GAM
82,1788,Reef 27,Site 3,Reef27 Site 3,19,3.0028904852592424,-12.6670684475182,2.084383772017224,0.2579660939156585,-0.2414915748354981,-0.3154855579922224,0.1843524935009996,-0.6629245344663514,-0.3113328191843679,0.7631834692239908,-1.1211059619512225,0.3639520298211013,-0.0963187745825827,0.2630243986324382,GAM
83,166,Reef 10,Site 3,Reef10 Site 3,17,4.252890485259242,-12.8070684475182,-0.2811718207870526,0.2617298472739184,-0.7366247385262061,-0.3154855579922224,1.1899573542780806,-0.1272238601457693,-0.3113328191843679,2.142303486594108,-0.4743975473951531,0.1069467581274002,0.8534127321840934,0.1298271992624811,GAM
84,1640,Reef 26,Site 1,Reef26 Site 1,21,3.142890485259242,-13.607068447518198,-0.2811718207870526,-0.1371592084788537,0.2154402696335725,-0.0945154312842062,-0.0585838167552527,0.4899789858006379,2.5226289163147277,0.3810848677744221,0.4641466994284864,0.6209573015148023,0.0100511541752847,-0.6312996542801365,GAM
